date,series,value,source,retrieved_at
2025-07-01,Restaurantes y hoteles,10917.6195,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-08-01,Restaurantes y hoteles,11291.3028,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-09-01,Restaurantes y hoteles,11412.4415,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-10-01,Restaurantes y hoteles,11665.8824,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-11-01,Restaurantes y hoteles,11952.2159,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-12-01,Restaurantes y hoteles,12333.0229,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-01-01,Restaurantes y hoteles,12843.2705,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-02-01,Restaurantes y hoteles,13228.6515,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-03-01,Restaurantes y hoteles,13684.7468,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-04-01,Restaurantes y hoteles,14041.1974,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-05-01,Restaurantes y hoteles,14291.4848,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-01-01,Salud,671.6729,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-02-01,Salud,696.1161,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-03-01,Salud,730.5922,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-04-01,Salud,777.2991,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-05-01,Salud,825.5739,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-06-01,Salud,886.798,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-07-01,Salud,947.493,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-08-01,Salud,1001.738,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-09-01,Salud,1045.0789,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-10-01,Salud,1119.4447,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-11-01,Salud,1165.2705,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-12-01,Salud,1231.4648,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-01-01,Salud,1291.7546,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-02-01,Salud,1360.5006,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-03-01,Salud,1438.3163,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-04-01,Salud,1532.9719,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-05-01,Salud,1671.6594,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-06-01,Salud,1815.4471,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-07-01,Salud,1979.4087,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-08-01,Salud,2281.5545,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-09-01,Salud,2499.2627,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-10-01,Salud,2626.9102,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-11-01,Salud,3043.8555,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-12-01,Salud,4035.9697,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-01-01,Salud,4861.4923,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-02-01,Salud,5521.4252,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-03-01,Salud,6195.6447,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-04-01,Salud,6761.4824,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-05-01,Salud,6807.8755,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-06-01,Salud,7130.9268,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-07-01,Salud,7548.0608,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-08-01,Salud,7860.4897,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-09-01,Salud,8122.6169,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-10-01,Salud,8412.0394,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-11-01,Salud,8657.936,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-12-01,Salud,8840.1889,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-01-01,Salud,9050.371,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-02-01,Salud,9236.2844,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-03-01,Salud,9406.4734,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-04-01,Salud,9641.606,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-05-01,Salud,9905.8259,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-06-01,Salud,10119.3057,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-07-01,Salud,10234.5966,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-08-01,Salud,10410.6938,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-09-01,Salud,10648.1896,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-10-01,Salud,10842.673,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-11-01,Salud,11102.6118,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-12-01,Salud,11335.1633,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-01-01,Salud,11600.3264,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-02-01,Salud,11886.5002,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-03-01,Salud,12201.3116,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-04-01,Salud,12508.3899,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-05-01,Salud,12832.0291,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-01-01,Transporte,654.8718,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-02-01,Transporte,687.1919,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-03-01,Transporte,724.8465,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-04-01,Transporte,763.5071,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-05-01,Transporte,810.22,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-06-01,Transporte,848.636,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-07-01,Transporte,895.3078,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-08-01,Transporte,956.4746,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-09-01,Transporte,1012.0676,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-10-01,Transporte,1057.3307,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-11-01,Transporte,1121.731,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-12-01,Transporte,1186.6265,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-01-01,Transporte,1257.1122,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-02-01,Transporte,1318.1813,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-03-01,Transporte,1388.1661,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-04-01,Transporte,1477.7098,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-05-01,Transporte,1597.93,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-06-01,Transporte,1701.7574,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-07-01,Transporte,1791.7559,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-08-01,Transporte,1979.0901,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-09-01,Transporte,2193.7362,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-10-01,Transporte,2349.1266,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-11-01,Transporte,2593.1752,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-12-01,Transporte,3414.0727,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-01-01,Transporte,4311.5901,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-02-01,Transporte,5243.4233,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-03-01,Transporte,5923.314,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-04-01,Transporte,6293.903,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-05-01,Transporte,6544.312,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-06-01,Transporte,6801.4888,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-07-01,Transporte,6978.9894,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-08-01,Transporte,7334.9917,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-09-01,Transporte,7585.411,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-10-01,Transporte,7677.7334,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-11-01,Transporte,7939.9441,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-12-01,Transporte,8118.1059,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-01-01,Transporte,8217.8419,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-02-01,Transporte,8359.8681,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-03-01,Transporte,8502.5399,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-04-01,Transporte,8644.5585,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-05-01,Transporte,8676.0013,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-06-01,Transporte,8816.3323,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-07-01,Transporte,9061.1273,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-08-01,Transporte,9384.5631,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-09-01,Transporte,9663.0675,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-10-01,Transporte,9997.0294,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-11-01,Transporte,10299.7148,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-12-01,Transporte,10712.0821,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-01-01,Transporte,10909.2325,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-02-01,Transporte,11124.8788,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-03-01,Transporte,11583.956,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-04-01,Transporte,12091.593,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-05-01,Transporte,12330.5017,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",485.193,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",498.9476,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",537.1626,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",561.7478,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",581.7106,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",621.3286,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",649.6896,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",685.6993,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",706.9826,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",759.7711,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",825.5091,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2022-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",860.1091,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",929.1621,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",973.7901,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",1037.2344,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",1095.5146,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",1225.368,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",1324.556,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",1377.3341,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",1503.1732,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",1630.2974,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",1757.5929,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",1881.818,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2023-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",2141.8205,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",2441.8481,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",2935.5879,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",3324.6647,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",4509.3648,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",4623.3551,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",5283.2155,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",5600.4988,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",5995.2852,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",6433.362,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",6780.4099,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",7083.0305,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2024-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",7457.2259,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",7757.8158,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",8048.663,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",8279.5282,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",8435.1033,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",8641.5515,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",8939.0041,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",9071.797,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",9314.2826,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",9605.6566,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",9874.9092,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",10213.7353,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2025-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",10561.7634,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",10879.7233,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",11614.1853,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",12045.2252,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",12470.6962,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
2026-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",12790.0776,"INDEC IPC cuadros (divisions, index levels)",2026-06-13T15:27:00
