date,fx_official_a3500,fx_blue,fx_mep,fx_ccl,embi,reserves_gross,gap_blue,gap_ccl,phase,phase_label,event
2022-01-01,,,197.8,202.13,,,,,0,Peronist baseline,
2022-01-02,,,197.8,202.13,,,,,0,Peronist baseline,
2022-01-03,103.04,204.0,198.26,208.08,1701.0,39596.4,97.98136645962731,101.94099378881987,0,Peronist baseline,
2022-01-04,103.08,204.0,197.4,205.24,1731.0,39575.0,97.9045401629802,99.10748932867676,0,Peronist baseline,
2022-01-05,103.15,205.0,199.07,208.6,1753.0,39586.6,98.73969946679593,102.22976248182256,0,Peronist baseline,
2022-01-06,103.23,206.0,202.09,216.2,1788.0,39465.9,99.55439310278018,109.43524169330621,0,Peronist baseline,
2022-01-07,103.29,206.0,203.84,214.26,1802.0,39121.7,99.43847419885756,107.43537612547196,0,Peronist baseline,
2022-01-08,,,203.84,214.26,,,,,0,Peronist baseline,
2022-01-09,,,203.84,214.26,,,,,0,Peronist baseline,
2022-01-10,103.5083,204.0,202.78,213.97,1821.0,39171.6,97.08564433963265,106.71772215368236,0,Peronist baseline,
2022-01-11,103.5767,207.0,202.46,211.53,1820.0,39191.1,99.85189719309457,104.2254676968855,0,Peronist baseline,
2022-01-12,103.6417,206.0,201.96,211.22,1835.0,39200.3,98.76169534077499,103.7982781062063,0,Peronist baseline,
2022-01-13,103.7433,208.0,200.74,207.71,1864.0,39204.5,100.49487533170817,100.21533920744763,0,Peronist baseline,
2022-01-14,103.8467,208.0,202.46,206.04,1882.0,39133.3,100.29524289168555,98.4078454105908,0,Peronist baseline,
2022-01-15,,,202.46,206.04,,,,,0,Peronist baseline,
2022-01-16,,,202.46,206.04,,,,,0,Peronist baseline,
2022-01-17,104.07,207.0,204.11,207.08,1882.0,39141.1,98.90458345344481,98.98145479004519,0,Peronist baseline,
2022-01-18,104.1867,209.0,203.6,205.94,1890.0,39090.8,100.60142033484118,97.66438518544113,0,Peronist baseline,
2022-01-19,104.2383,211.0,206.58,216.39,1880.0,39033.4,102.42079926476163,107.59164337868134,0,Peronist baseline,
2022-01-20,104.3033,212.0,212.32,217.86,1907.0,38943.8,103.25339658476769,108.87162726395046,0,Peronist baseline,
2022-01-21,104.3533,217.0,212.74,218.82,1916.0,38945.1,107.94742475800957,109.69149993339933,0,Peronist baseline,
2022-01-22,,,212.74,218.82,,,,,0,Peronist baseline,
2022-01-23,,,212.74,218.82,,,,,0,Peronist baseline,
2022-01-24,104.5317,217.0,219.09,217.68,1961.0,38950.8,107.59252934755676,108.24304971601917,0,Peronist baseline,
2022-01-25,104.6033,218.0,218.84,221.74,1928.0,38952.2,108.4064269482894,111.98183996107196,0,Peronist baseline,
2022-01-26,104.6833,219.0,216.85,229.12,1896.0,38872.1,109.20242292705713,118.8696764431385,0,Peronist baseline,
2022-01-27,104.7583,220.0,223.75,231.17,1904.0,38517.3,110.00722615773641,120.6698657767451,0,Peronist baseline,
2022-01-28,104.8267,210.0,216.66,240.0,1756.0,37621.9,100.33064095311595,128.94930394641824,0,Peronist baseline,
2022-01-29,,,216.66,240.0,,,,,0,Peronist baseline,
2022-01-30,,,216.66,240.0,,,,,0,Peronist baseline,
2022-01-31,105.015,211.0,,,1723.0,37589.0,100.92367756987097,,0,Peronist baseline,
2022-02-01,105.135,212.0,214.63,222.21,1740.0,37560.0,101.64550340038998,111.35682693679554,0,Peronist baseline,
2022-02-02,105.2167,214.0,210.88,218.94,1726.0,37561.7,103.38976607325642,108.0848382433587,0,Peronist baseline,
2022-02-03,105.31,214.0,211.71,220.21,1758.0,37565.0,103.20957174057543,109.1064476308043,0,Peronist baseline,
2022-02-04,105.415,212.0,212.23,220.24,1780.0,37189.3,101.10989897073472,108.92662334582366,0,Peronist baseline,
2022-02-05,,,212.23,220.24,,,,,0,Peronist baseline,
2022-02-06,,,212.23,220.24,,,,,0,Peronist baseline,
2022-02-07,105.695,212.0,210.22,218.73,1784.0,37213.0,100.57713231467903,106.94451014712145,0,Peronist baseline,
2022-02-08,105.795,213.0,207.9,215.87,1770.0,37218.4,101.33276619878066,104.04555980906468,0,Peronist baseline,
2022-02-09,105.905,215.0,204.97,212.87,1767.0,37229.8,103.01213351588689,101.0008970303574,0,Peronist baseline,
2022-02-10,106.005,214.0,207.15,214.35,1776.0,37232.9,101.87726994009716,102.2074430451394,0,Peronist baseline,
2022-02-11,106.1133,213.0,207.59,216.21,1814.0,37240.8,100.72884360395919,103.75391209207518,0,Peronist baseline,
2022-02-12,,,207.59,216.21,,,,,0,Peronist baseline,
2022-02-13,,,207.59,216.21,,,,,0,Peronist baseline,
2022-02-14,106.3917,213.0,207.41,214.43,1800.0,37265.3,100.20358730991235,101.5476771214296,0,Peronist baseline,
2022-02-15,106.4767,213.0,205.49,212.61,1762.0,37281.4,100.04376544351956,99.67748812651034,0,Peronist baseline,
2022-02-16,106.575,213.0,203.93,211.39,1738.0,37306.0,99.85925404644615,98.34858081163497,0,Peronist baseline,
2022-02-17,106.6767,212.0,203.03,209.92,1759.0,37316.5,98.7313068364507,96.78149024107418,0,Peronist baseline,
2022-02-18,106.7783,209.0,199.72,206.74,1709.0,37352.7,95.73265354477454,93.6161186308454,0,Peronist baseline,
2022-02-19,,,199.72,206.74,,,,,0,Peronist baseline,
2022-02-20,,,199.72,206.74,,,,,0,Peronist baseline,
2022-02-21,107.055,210.0,201.12,207.35,,37322.2,96.16085189855681,93.68548876745596,0,Peronist baseline,
2022-02-22,107.1567,208.0,196.05,201.63,1725.0,37260.1,94.10825454684588,88.16368925134871,0,Peronist baseline,
2022-02-23,107.3,208.0,196.81,202.99,1739.0,37235.2,93.84902143522834,89.17986952469712,0,Peronist baseline,
2022-02-24,107.3933,208.0,197.19,203.38,1766.0,37078.9,93.68061136029901,89.37866701181545,0,Peronist baseline,
2022-02-25,107.4417,209.0,195.31,200.47,1795.0,37017.5,94.52410004681609,86.58491070040778,0,Peronist baseline,
2022-02-26,,,195.31,200.47,,,,,0,Peronist baseline,
2022-02-27,,,195.31,200.47,,,,,0,Peronist baseline,
2022-02-28,,209.0,,,1816.0,,,,0,Peronist baseline,
2022-03-01,,209.0,195.31,200.47,1842.0,,,,0,Peronist baseline,
2022-03-02,107.935,204.0,196.84,202.23,1850.0,37045.3,89.0026404780655,87.36276462685875,0,Peronist baseline,
2022-03-03,108.0383,202.0,196.82,201.42,1860.0,37067.1,86.97073167571128,86.43388502040479,0,Peronist baseline,
2022-03-04,108.1617,199.0,197.6,201.14,1927.0,37106.7,83.98379463340535,85.96231383197564,0,Peronist baseline,
2022-03-05,,,197.6,201.14,,,,,0,Peronist baseline,
2022-03-06,,,197.6,201.14,,,,,0,Peronist baseline,
2022-03-07,108.4517,199.0,197.28,200.1,1971.0,37329.1,83.49182170496175,84.50609810634595,0,Peronist baseline,
2022-03-08,108.5567,200.0,194.54,198.67,1979.0,37380.4,84.23551931847595,83.01035311500809,0,Peronist baseline,
2022-03-09,108.6767,202.0,190.85,193.74,1874.0,37312.5,85.87240871318325,78.27188348560456,0,Peronist baseline,
2022-03-10,108.7833,201.0,189.62,192.25,1825.0,37320.7,84.77100804994886,76.72749401792372,0,Peronist baseline,
2022-03-11,108.8867,200.0,187.41,190.0,1816.0,37261.8,83.67716167355607,74.49330358987827,0,Peronist baseline,
2022-03-14,109.21,198.0,185.6,188.38,1807.0,37221.0,81.30207856423407,72.49336141378994,0,Peronist baseline,
2022-03-15,109.305,198.0,187.94,189.1,1815.0,37030.9,81.14450391107451,73.00214994739488,0,Peronist baseline,
2022-03-16,109.4267,200.0,193.3,194.59,1780.0,37064.1,82.77074973475396,77.82680095442886,0,Peronist baseline,
2022-03-17,109.52,200.0,195.27,195.74,1769.0,37039.3,82.61504747991235,78.72534696859023,0,Peronist baseline,
2022-03-18,109.6367,200.0,195.17,195.47,1789.0,37013.7,82.4206675319487,78.28883941235006,0,Peronist baseline,
2022-03-21,109.9917,200.0,197.9,197.9,1791.0,37018.2,81.83190186168594,79.92266689213825,0,Peronist baseline,
2022-03-22,110.0717,199.0,199.82,200.62,1787.0,37020.0,80.79124788660481,82.26301583422442,0,Peronist baseline,
2022-03-23,110.185,199.0,200.72,201.1,1837.0,37074.5,80.6053455552026,82.51123111131278,0,Peronist baseline,
2022-03-24,,199.0,,,1817.0,,,,0,Peronist baseline,
2022-03-25,110.39,200.0,200.31,200.5,1785.0,43321.0,81.17583114412537,81.62877072198569,0,Peronist baseline,
2022-03-28,110.7033,198.0,196.27,197.16,1744.0,43246.5,78.85645685358973,78.09767188511995,0,Peronist baseline,
2022-03-29,110.8033,198.0,191.99,191.99,1727.0,43160.4,78.69503886617098,73.27101268644527,0,Peronist baseline,
2022-03-30,110.9167,199.0,192.52,193.04,1729.0,43187.2,79.41392053676317,74.0405186955616,0,Peronist baseline,
2022-03-31,110.9783,198.0,,,1718.0,43137.4,78.4132573665302,,0,Peronist baseline,
2022-04-01,111.125,198.0,189.75,189.52,1714.0,43074.3,78.17772778402701,70.5466816647919,0,Peronist baseline,
2022-04-04,111.5583,197.0,190.88,190.49,1692.0,43126.3,76.58928112027523,70.7537673126966,0,Peronist baseline,
2022-04-05,111.6983,194.0,190.17,190.0,1710.0,43141.4,73.6821419842558,70.10106689179692,0,Peronist baseline,
2022-04-06,111.8433,194.0,190.21,189.58,1710.0,43181.6,73.4569706008317,69.50501281703956,0,Peronist baseline,
2022-04-07,111.9783,194.0,192.32,191.01,1702.0,43228.5,73.24785248570483,70.57769228502306,0,Peronist baseline,
2022-04-08,112.13,194.0,191.15,190.06,1711.0,43235.5,73.01346651208421,69.4996878623027,0,Peronist baseline,
2022-04-11,112.5917,193.0,191.31,190.97,1723.0,43239.1,71.41583260577822,69.6128577861423,0,Peronist baseline,
2022-04-12,112.735,193.0,191.67,190.8,1735.0,43318.5,71.19794207655121,69.24646294407239,0,Peronist baseline,
2022-04-13,112.9133,193.0,191.33,190.53,1710.0,43303.1,70.92760551679915,68.74008642028883,0,Peronist baseline,
2022-04-14,,193.0,191.33,190.53,1689.0,,,,0,Peronist baseline,
2022-04-15,,193.0,191.33,190.53,,,,,0,Peronist baseline,
2022-04-18,113.6617,193.0,189.3,188.74,1679.0,43310.9,69.80214091466168,66.05417656079402,0,Peronist baseline,
2022-04-19,113.7867,196.0,191.69,191.12,1689.0,43223.7,72.2521173388454,67.96339115204151,0,Peronist baseline,
2022-04-20,113.9483,198.0,195.24,194.66,1701.0,43135.7,73.76301357721,70.83185971181666,0,Peronist baseline,
2022-04-21,114.1067,200.0,203.97,203.73,1730.0,43064.5,75.27454566646831,78.54341594314793,0,Peronist baseline,
2022-04-22,114.2517,201.0,208.27,208.79,1776.0,42866.6,75.92736038063327,82.74563967100707,0,Peronist baseline,
2022-04-25,114.695,204.0,207.96,209.56,1754.0,42638.3,77.86302803086447,82.71066742229391,0,Peronist baseline,
2022-04-26,114.8417,210.0,212.07,214.11,1782.0,42646.0,82.86040697760481,86.43924637130938,0,Peronist baseline,
2022-04-27,115.005,204.0,208.33,210.72,1768.0,42556.8,77.38359201773837,83.22681622538151,0,Peronist baseline,
2022-04-28,115.1733,202.0,203.99,205.45,1789.0,42464.6,75.3878720154758,78.38335794841338,0,Peronist baseline,
2022-04-29,115.3117,198.0,205.99,206.96,1801.0,42006.6,71.70850833003068,79.47875193930885,0,Peronist baseline,
2022-05-02,115.7517,199.0,209.38,210.72,1817.0,42066.9,71.91972126543283,82.04484253794976,0,Peronist baseline,
2022-05-03,115.875,202.0,207.49,208.6,1786.0,42120.8,74.32578209277239,80.02157497303128,0,Peronist baseline,
2022-05-04,116.015,199.0,203.57,204.89,1763.0,42171.7,71.52954359350083,76.60647330086626,0,Peronist baseline,
2022-05-05,116.1583,200.0,205.39,206.61,1788.0,41796.5,72.17882837472655,77.86933865251129,0,Peronist baseline,
2022-05-06,116.305,199.0,208.49,208.16,1808.0,41815.8,71.10184428872361,78.97768797558142,0,Peronist baseline,
2022-05-09,116.755,200.0,206.52,208.01,1849.0,41628.7,71.29887370990538,78.15939360198708,0,Peronist baseline,
2022-05-10,116.915,200.0,207.79,209.08,1854.0,41619.5,71.06444853098404,78.83077449429072,0,Peronist baseline,
2022-05-11,117.0883,203.0,207.08,207.88,1840.0,41624.8,73.37342842965522,77.54122316234842,0,Peronist baseline,
2022-05-12,117.2517,202.0,206.38,209.13,1887.0,41341.8,72.278952032252,78.35988731933097,0,Peronist baseline,
2022-05-13,117.4067,201.0,210.85,213.18,1895.0,41289.7,71.19976968946406,81.57396468855696,0,Peronist baseline,
2022-05-16,117.8717,203.0,210.79,213.13,1927.0,41358.1,72.22115232070124,80.81524233552241,0,Peronist baseline,
2022-05-17,118.0383,206.0,209.31,211.45,1930.0,41396.4,74.51962625690136,79.13677170884364,0,Peronist baseline,
2022-05-18,,206.0,209.31,211.45,1951.0,,,,0,Peronist baseline,
2022-05-19,118.3583,204.0,207.88,210.48,1944.0,41485.5,72.35800108653132,77.83290229751525,0,Peronist baseline,
2022-05-20,118.4917,202.5,209.56,211.58,1951.0,41540.8,70.89804602347675,78.56103001307267,0,Peronist baseline,
2022-05-23,118.9483,204.0,210.61,211.32,1916.0,41646.7,71.50308159090966,77.65701569505406,0,Peronist baseline,
2022-05-24,119.1017,206.0,211.33,212.54,1934.0,41653.7,72.96142708290478,78.45253258349798,0,Peronist baseline,
2022-05-25,,206.0,211.33,212.54,1917.0,,,,0,Peronist baseline,
2022-05-26,119.4167,205.0,211.41,213.61,1928.0,41465.7,71.6677818094119,78.87782864540722,0,Peronist baseline,
2022-05-27,119.5583,204.0,210.35,210.7,1916.0,41543.9,70.62805342665462,76.23201400488296,0,Peronist baseline,
2022-05-30,120.005,204.0,209.15,211.77,1916.0,41649.8,69.99291696179326,76.46764718136745,0,Peronist baseline,
2022-05-31,120.1617,204.5,,,1918.0,41561.1,70.18733922705822,,0,Peronist baseline,
2022-06-01,120.325,204.0,208.62,210.81,1914.0,41572.5,69.5408269270725,75.20049864949097,0,Peronist baseline,
2022-06-02,120.4683,204.0,207.04,209.53,1897.0,41599.5,69.33915395170347,73.92957317402171,0,Peronist baseline,
2022-06-03,120.6283,203.0,207.75,209.64,1894.0,41612.6,68.28555156625768,73.79006418891751,0,Peronist baseline,
2022-06-06,121.1083,203.0,208.84,210.1,1908.0,41622.1,67.6185694952369,73.48109089137573,0,Peronist baseline,
2022-06-07,121.2783,204.0,208.68,210.17,1930.0,41641.8,68.2081625484526,73.29563491572688,0,Peronist baseline,
2022-06-08,121.455,206.0,209.15,210.31,1970.0,41620.8,69.610143674612,73.15878308838666,0,Peronist baseline,
2022-06-09,121.625,206.0,217.5,219.86,2045.0,41626.5,69.37307297019528,80.76875642343269,0,Peronist baseline,
2022-06-10,121.7933,208.0,223.2,227.61,2043.0,41597.2,70.78115134412155,86.88220123767071,0,Peronist baseline,
2022-06-13,122.2983,214.0,227.37,237.74,2124.0,41351.6,74.98199075539071,94.39354430928313,0,Peronist baseline,
2022-06-14,122.475,222.0,231.96,239.11,2125.0,41230.5,81.2614819350888,95.23167993468056,0,Peronist baseline,
2022-06-15,122.69,215.0,229.83,238.32,2111.0,41096.4,75.23840573803898,94.24565979297417,0,Peronist baseline,
2022-06-16,122.895,214.0,235.09,242.24,2199.0,40902.9,74.13238943813825,97.11135522193743,0,Peronist baseline,
2022-06-17,,214.0,235.09,242.24,2213.0,,,,0,Peronist baseline,
2022-06-20,,214.0,235.09,242.24,2213.0,,,,0,Peronist baseline,
2022-06-21,123.685,218.0,233.27,240.57,2200.0,40011.0,76.25419412216516,94.50216275215264,0,Peronist baseline,
2022-06-22,123.8617,222.0,227.94,235.33,2265.0,38230.5,79.23215973945135,89.99416284452741,0,Peronist baseline,
2022-06-23,124.0333,222.0,232.23,237.32,2285.0,38084.5,78.98419214839888,91.33571387683791,0,Peronist baseline,
2022-06-24,124.255,224.0,232.72,237.17,2356.0,38006.1,80.27443563639292,90.87360669590761,0,Peronist baseline,
2022-06-27,124.705,230.0,240.09,244.39,2451.0,38118.5,84.43526723066437,95.97449981957418,0,Peronist baseline,
2022-06-28,124.875,237.0,243.07,250.0,2434.0,42164.2,89.7897897897898,100.20020020020021,0,Peronist baseline,
2022-06-29,125.045,237.0,245.67,251.03,2371.0,42471.8,89.5317685633172,100.75172937742414,0,Peronist baseline,
2022-06-30,125.215,236.0,,,2428.0,42786.8,88.47582158687058,,0,Peronist baseline,
2022-07-01,125.4117,237.0,247.9,252.22,2344.0,42358.4,88.97758343121096,101.1136122068356,0,Peronist baseline,
2022-07-04,125.9883,255.0,272.39,281.18,2344.0,42366.9,102.39974664314069,123.17945396516978,0,Peronist baseline,
2022-07-05,126.1833,247.0,265.28,274.16,2652.0,42315.6,95.74698078113349,117.27122368807916,0,Peronist baseline,
2022-07-06,126.3783,250.0,270.17,278.17,2683.0,42275.0,97.8187711023174,120.10899023012654,0,Peronist baseline,
2022-07-07,126.57,252.0,284.32,296.29,2641.0,42210.9,99.09931263332545,134.09180690526986,0,Peronist baseline,
2022-07-08,126.7783,268.0,289.29,300.89,2651.0,40454.8,111.39264369375516,137.3355692575149,0,Peronist baseline,
2022-07-11,127.3717,263.0,285.69,297.49,2669.0,40456.6,106.48228766672658,133.56051619001707,0,Peronist baseline,
2022-07-12,127.5733,267.0,279.4,291.88,2728.0,40396.8,109.29144264513026,128.79395610209974,0,Peronist baseline,
2022-07-13,127.7933,278.0,280.06,290.15,2729.0,40402.9,117.5387911572829,127.04633184994832,0,Peronist baseline,
2022-07-14,128.0167,284.0,284.28,294.93,2756.0,40131.7,121.84605602237836,130.38400458690157,0,Peronist baseline,
2022-07-15,128.2317,288.0,292.5,301.49,2754.0,40147.1,124.59345076139523,135.1134703821286,0,Peronist baseline,
2022-07-18,128.8983,286.0,295.24,303.92,2767.0,40013.5,121.88035063301842,135.7827837915628,0,Peronist baseline,
2022-07-19,129.1267,296.0,297.84,303.8,2766.0,39863.9,129.2322192079562,135.27279795735504,0,Peronist baseline,
2022-07-20,129.39,312.0,303.44,308.75,2770.0,39747.2,141.13146301878047,138.61967694566815,0,Peronist baseline,
2022-07-21,129.61,332.0,326.09,329.82,2913.0,39681.0,156.1530746084407,154.47110562456595,0,Peronist baseline,
2022-07-22,129.76,333.0,315.5,326.47,2890.0,39718.4,156.62762022194823,151.5952527743527,0,Peronist baseline,
2022-07-23,,,315.5,326.47,,,,,0,Peronist baseline,
2022-07-24,,,315.5,326.47,,,,,0,Peronist baseline,
2022-07-25,130.4033,317.0,319.72,325.99,2905.0,39759.6,143.09200764091094,149.98600495539608,0,Peronist baseline,
2022-07-26,130.6233,318.0,324.88,328.14,2831.0,39464.1,143.44814439690316,151.21092485031383,0,Peronist baseline,
2022-07-27,130.8933,321.0,323.77,339.4,2672.0,39353.8,145.2379151568491,159.29516636833202,0,Peronist baseline,
2022-07-28,131.125,309.0,298.16,321.9,2519.0,39216.7,135.65300285986655,145.49094375595803,0,Peronist baseline,
2022-07-29,131.2267,291.0,276.71,288.28,2398.0,38231.7,121.75365226741204,119.68090335274755,0,Peronist baseline,
2022-07-30,,,276.71,288.28,,,,,0,Peronist baseline,
2022-08-01,131.935,277.0,272.48,279.64,2403.0,38038.9,109.95187023913289,111.95285557281993,0,Peronist baseline,
2022-08-02,132.1783,286.0,276.66,285.12,2419.0,38009.6,116.3743973102998,115.70862993396042,0,Peronist baseline,
2022-08-03,132.41,293.0,281.02,287.55,2444.0,37819.1,121.28238048485764,117.16637716184582,0,Peronist baseline,
2022-08-04,132.6417,286.0,284.47,289.6,2458.0,37333.6,115.61846689238754,118.33254549662743,0,Peronist baseline,
2022-08-05,132.8867,288.0,278.78,284.58,2436.0,37212.5,116.72597784428392,114.15235685738301,0,Peronist baseline,
2022-08-06,,,278.78,284.58,,,,,0,Peronist baseline,
2022-08-07,,,278.78,284.58,,,,,0,Peronist baseline,
2022-08-08,133.56,287.0,278.94,283.76,2371.0,37155.1,114.8846960167715,112.4588200059898,0,Peronist baseline,
2022-08-09,133.8033,288.0,279.2,287.66,2468.0,37053.5,115.24132812867842,114.987223782971,0,Peronist baseline,
2022-08-10,134.0383,290.0,284.59,289.78,2476.0,37081.2,116.3560713616929,116.19193916962539,0,Peronist baseline,
2022-08-11,134.2283,292.0,279.36,286.28,2442.0,37009.6,117.53981835425166,113.27842191251771,0,Peronist baseline,
2022-08-12,134.5183,290.0,279.12,285.53,2467.0,37017.6,115.58405064589725,112.26108269283803,0,Peronist baseline,
2022-08-13,,,279.12,285.53,,,,,0,Peronist baseline,
2022-08-14,,,279.12,285.53,,,,,0,Peronist baseline,
2022-08-15,,290.0,279.12,285.53,2417.0,,,,0,Peronist baseline,
2022-08-16,135.395,288.5,275.78,278.06,2395.0,36866.6,113.08024668562351,105.36947450053545,0,Peronist baseline,
2022-08-17,135.57,289.5,281.37,284.13,2422.0,36952.2,113.54281920778932,109.58176587740654,0,Peronist baseline,
2022-08-18,135.7733,290.5,288.13,293.97,2441.0,37122.4,113.95959293911248,116.51532370502893,0,Peronist baseline,
2022-08-19,136.06,292.5,292.03,300.35,2456.0,37066.3,114.97868587387919,120.74819932382775,0,Peronist baseline,
2022-08-20,,,292.03,300.35,,,,,0,Peronist baseline,
2022-08-21,,,292.03,300.35,,,,,0,Peronist baseline,
2022-08-22,136.685,289.5,287.88,300.35,2438.0,36981.0,111.80085598273402,119.7388155247467,0,Peronist baseline,
2022-08-23,136.9033,294.5,288.15,299.0,2386.0,37024.3,115.11534053598416,118.4023321570773,0,Peronist baseline,
2022-08-24,137.145,292.5,286.6,293.48,2336.0,37003.6,113.27791753253855,113.99248970068174,0,Peronist baseline,
2022-08-25,137.3933,290.5,286.6,295.96,2320.0,37027.3,111.43680223125871,115.4107951406655,0,Peronist baseline,
2022-08-26,137.6517,290.0,282.57,292.53,2394.0,36932.4,110.67665709904055,112.51462931442182,0,Peronist baseline,
2022-08-27,,,282.57,292.53,,,,,0,Peronist baseline,
2022-08-28,,,282.57,292.53,,,,,0,Peronist baseline,
2022-08-29,138.325,289.5,281.78,290.0,2420.0,36840.5,109.28971624796677,109.6511838062534,0,Peronist baseline,
2022-08-30,138.5717,288.5,283.83,298.03,2407.0,36846.0,108.19546848310297,115.07277459971985,0,Peronist baseline,
2022-08-31,138.7133,287.5,,,2385.0,36734.4,107.26202894747657,,0,Peronist baseline,
2022-09-01,139.005,282.5,278.73,288.74,2396.0,36642.4,103.23009963670371,107.71914679328086,0,Peronist baseline,
2022-09-02,,282.5,278.73,288.74,2427.0,,,,0,Peronist baseline,
2022-09-05,140.2,268.0,271.19,282.91,2427.0,36576.6,91.15549215406564,101.79029957203997,0,Peronist baseline,
2022-09-06,140.5783,274.0,270.34,283.39,2355.0,36630.4,94.9091716146802,101.58872315286209,0,Peronist baseline,
2022-09-07,140.82,282.0,271.03,280.82,2350.0,36860.8,100.25564550489987,99.4176963499503,0,Peronist baseline,
2022-09-08,141.1767,278.0,273.02,282.89,2336.0,37284.3,96.91634667760329,100.38009104901869,0,Peronist baseline,
2022-09-09,141.375,272.0,269.56,280.88,2318.0,37508.2,92.39610963748895,98.67727674624227,0,Peronist baseline,
2022-09-12,142.275,270.0,269.39,279.9,2304.0,37651.7,89.77332630469161,96.7316816025303,0,Peronist baseline,
2022-09-13,142.575,271.0,269.9,279.46,2317.0,37753.4,90.0753989128529,96.00911800806593,0,Peronist baseline,
2022-09-14,142.875,275.0,275.45,284.25,2329.0,37922.1,92.47594050743658,98.9501312335958,0,Peronist baseline,
2022-09-15,143.1817,274.0,289.66,295.37,2334.0,37915.9,91.36523731733872,106.29032900154138,0,Peronist baseline,
2022-09-16,143.4967,275.0,294.19,301.15,2382.0,38120.1,91.64203776114712,109.86545335188889,0,Peronist baseline,
2022-09-19,144.345,275.0,297.11,303.33,2380.0,38250.6,90.51577817035574,110.14236724514186,0,Peronist baseline,
2022-09-20,144.6317,285.0,295.1,302.89,,38340.8,97.05223681945245,109.42158600085597,0,Peronist baseline,
2022-09-21,144.9033,285.0,297.91,305.9,,37592.5,96.68289127990874,111.10630330710202,0,Peronist baseline,
2022-09-22,145.1683,283.0,302.19,312.16,2439.0,36140.7,94.94614182297376,115.03317184261306,0,Peronist baseline,
2022-09-23,145.4583,285.0,301.82,312.23,2523.0,36075.3,95.9324424938281,114.65258428016827,0,Peronist baseline,
2022-09-26,146.2633,284.0,298.25,306.86,2590.0,36308.5,94.1703763008219,109.79972419602184,0,Peronist baseline,
2022-09-27,146.5583,288.0,296.78,305.54,2691.0,36569.9,96.5088295920463,108.47676317206192,0,Peronist baseline,
2022-09-28,146.8383,288.0,297.99,307.62,2640.0,36838.5,96.1341148732994,109.49575144904293,0,Peronist baseline,
2022-09-29,147.09,286.0,295.83,304.29,2754.0,37277.8,94.43877897885649,106.87334285131551,0,Peronist baseline,
2022-09-30,147.315,286.0,,,2812.0,37625.0,94.14180497573228,,0,Peronist baseline,
2022-10-03,148.2433,282.0,297.97,306.98,2708.0,37670.6,90.22782142599361,107.0784986572749,0,Peronist baseline,
2022-10-04,148.5767,280.0,299.77,308.2,2683.0,37751.7,88.45485193842644,107.43494774079649,0,Peronist baseline,
2022-10-05,148.9133,280.0,297.5,309.67,2712.0,37832.3,88.02887317653965,107.95321841635368,0,Peronist baseline,
2022-10-06,149.1983,275.0,293.25,307.12,2768.0,36547.4,84.31845403064247,105.84684946142148,0,Peronist baseline,
2022-10-07,,275.0,293.25,307.12,,,,,0,Peronist baseline,
2022-10-10,,275.0,293.25,307.12,,,,,0,Peronist baseline,
2022-10-11,150.7283,278.0,288.15,304.0,2826.0,40123.2,84.43782620781899,101.68740707617614,0,Peronist baseline,
2022-10-12,151.0267,287.0,293.69,305.9,2824.0,40074.0,90.03262337056957,102.54696686082659,0,Peronist baseline,
2022-10-13,151.3217,289.0,299.42,313.72,2821.0,40052.3,90.98384435279276,107.31990190435346,0,Peronist baseline,
2022-10-14,151.6283,288.0,299.04,312.89,2800.0,39262.9,89.93815798238191,106.35329948301208,0,Peronist baseline,
2022-10-17,152.53,285.0,295.58,307.95,2827.0,39191.5,86.8484888218711,101.89470923752704,0,Peronist baseline,
2022-10-18,152.825,288.0,293.33,304.07,2823.0,39199.6,88.4508424668739,98.96613773924426,0,Peronist baseline,
2022-10-19,153.165,290.0,292.41,302.97,2813.0,39085.4,89.33829530245161,97.80628733718541,0,Peronist baseline,
2022-10-20,153.5,289.0,290.87,304.01,2743.0,39787.9,88.27361563517914,98.05211726384364,0,Peronist baseline,
2022-10-21,153.8117,289.0,290.63,303.64,2646.0,39737.1,87.8920784309646,97.41021001653318,0,Peronist baseline,
2022-10-24,154.7367,289.0,291.89,303.96,2519.0,39665.7,86.76887900543309,96.43691509512608,0,Peronist baseline,
2022-10-25,155.0533,291.0,293.63,305.82,2494.0,39678.7,87.67739867516524,97.23540227779736,0,Peronist baseline,
2022-10-26,155.3967,290.0,292.28,305.93,2564.0,39697.0,86.61914957010026,96.87033251027853,0,Peronist baseline,
2022-10-27,155.6983,289.0,294.65,307.48,2589.0,39705.5,85.6153856528941,97.48449405035254,0,Peronist baseline,
2022-10-28,156.0167,290.0,295.07,305.8,2590.0,38940.2,85.87753746874536,96.00465847566322,0,Peronist baseline,
2022-10-31,156.895,288.0,,,2625.0,38675.9,83.5622550113133,,0,Peronist baseline,
2022-11-01,157.235,288.0,292.84,303.67,2568.0,38745.8,83.16532578624351,93.13130028301586,0,Peronist baseline,
2022-11-02,157.5933,289.0,291.17,303.38,2567.0,38652.5,83.38343064076963,92.508184040819,0,Peronist baseline,
2022-11-03,157.94,285.0,292.92,304.93,2589.0,38484.7,80.44827149550461,93.06698746359379,0,Peronist baseline,
2022-11-04,158.2667,287.0,290.97,304.55,2566.0,38265.9,81.3394731803974,92.428350373136,0,Peronist baseline,
